label,review,length,positive,negative,anger,disgust,fear,sadness,surprise,good,happy
0,阿阿阿阿阿，救命啊，怎么会这么可爱啊！！！。家裡 想添丁的朋友可以看看骲 aby shoes collection !,33,2,0,0,0,0,0,0,2,0
0,大考还有两个星期，从今日开始发奋，日日要煲图书馆，日煲夜煲，我一定要科科摞B 以上！发奋--------------------直到12月16日！,52,3,0,0,0,0,0,0,3,0
0,不早，不早，只怕也是早晚的事儿早来五年多好，和他拜把子的就是良宇了。。李敖跟上海市长韩正互相钦慕，互相赞扬，一直有反骨的李敖，终于修成正果，修到境界了。,52,4,0,0,0,0,0,0,3,1
2,都想着嫁几次的打算啊.....“头嫁随心、二嫁随身”，应该是指头嫁选自己喜欢的，二嫁选合适自己的吧？照这标准，你目前的选择对象显然不靠谱。但我以为这把岁数了，如果不图男人给我们带来钱财或虚荣啥的，那就找说得来的、且很喜欢你的那个他吧。条件都次要，只要不因嫁对方就弄一屁股心事或债务，就可嫁。,99,4,2,0,1,1,0,0,4,0
3,我晕，我啥时候说过我是男的？天！怪不得我的粉丝里那么多MM 你是女人吗？不可能吧其实我最大的目标就是上来征婚，其他的都是浮云啊，哈哈)我的粉丝数要啥时候才能突破1000呢？我能不能在微博上找个老公呢？,66,4,0,0,0,0,0,0,3,1
3,有图的美腿小窍门哟~ ~ 美腿小窍门，让你的腿更苗条漂亮~ ~ { 美腿小窍门} 1：用手摩擦脚骨之间、使脚指骨淋巴流动、2：握紧拳头在小腿两侧上下用力按摩，重复10次、3：握紧拳头在小腿跟腱 部位，上下按摩10次、4：像拧毛巾一样的对小腿肚进行按摩，3、4处重复10次、5:按摩小腿肚，让已经分解的物质流动淋巴---》马上试试呢！,109,2,0,0,0,0,0,0,2,0
0,最辉煌的辽宁女排退役合照~ ~ ~ ~ 希望姐姐们离开排球会更快乐~ ~,26,3,0,0,0,0,0,0,2,1
0,惠存。全身。周笔畅--巨星演唱会全程有点远。。。环绕立体声一下。ps： 众亲妈不惧八万人的场子力图通过嘶吼冲破围栏奔向舞台。。。,41,2,0,0,0,0,0,0,1,1
0,很实用！收下了~ ~ 身体是革命的本钱，学会了自己给自己按摩一下吧。如图所示，比如我们的脚趾分别代表了我们眼睛和耳朵，而整个脚底就相当于人体身体的主干。脚上各个穴位所对应的内脏。按摩的时候，对准穴位下力，才能对我们身体有益。,72,3,0,0,0,0,0,0,3,0
0,看座。。。还有那熟悉的。。。今的嘴没张。。。,18,0,0,0,0,0,0,0,0,0
0,【豆腐干、凉瓜炒蛋、糖醋鱼、炒黑木耳、紫菜豆腐汤……】开饭了猜猜是什么菜？,23,0,0,0,0,0,0,0,0,0
3,我名字是33还是34画？太跳tone 了。12画，我是靠嘴吃饭的。不过也是废话，不然饭还能怎么吃。: 惭愧，me too : 不好意思说！你的姓名笔画加起来的总和，能预测出今生将靠什么吃饭。【靠脸蛋吃饭】15、17、22、25、33、45；【靠异性吃饭】8、10、16、26、27、32、35、40、43；【靠嘴巴吃饭】7、11、12、13、21、23、29、31、37、39；【靠手吃饭】9、14、18、19、20、24、28、30、34、36、38、41、42、44我靠异性吃饭,166,1,3,0,2,1,0,0,0,1
2,我葱，我想你,6,0,0,0,0,0,0,0,0,0
0,有过，^ _ ^ 被妈妈这样叫过起床的童鞋请举手。。。,20,0,0,0,0,0,0,0,0,0
3,今天早饭，我硬生生把汤圆煮成了面疙瘩....,11,0,1,0,1,0,0,0,0,0
0,我的假期在哪里？？第一天学习,9,1,0,0,0,0,0,0,1,0
0,杭州宣传视频片段，由冉吧的远航的风帆MM 提供,14,0,0,0,0,0,0,0,0,0
0,不用着急。静静地等待梦想长大。很喜欢。“不用着急。静静地等待梦想长大。”（如果可以速成的话，那还有什么珍贵的呢？如果不用等待，也就不美好了吧？如果不用努力就可以得到，那还叫什么梦想呢？兔子先生想要和梦想一起长大。）,68,4,0,0,0,0,0,0,4,0
0,顺便说点什么吧...我承认~ ~ ~ 我是王导的侧脸控~ ~ ~,24,0,0,0,0,0,0,0,0,0
0,有一天，在汪府，冯大厨做火锅，和吃客合影留念，证明到此一游~,18,0,0,0,0,0,0,0,0,0
0,分享图片难道他也是从现代来地么？,11,0,0,0,0,0,0,0,0,0
3,把24小时的E24 又看了一遍，仍然眼泪哗哗的~ ~ ~,20,0,1,0,0,0,1,0,0,0
3,BT 给我勇气活下去吧～～原来小月月发源于日本，此图为真相！！！！我咋又联想到小月月了，MD 。好奇怪的日本。,41,3,0,0,0,0,0,2,1,0
2,好吧我现在是耳鸣加舌头痛外带蚊子咬的两个包。。。事情总是不会按照自己相像的方向发展希望越大失望越大只希望主保佑我一切顺顺利利工作我必须马上结束受不了了我重新当回阿宅在家瘦身不二仔啊约会还是要照常举行的我计划的一切还是要做到纵然我现在累的要垮掉换个方式发泄吧,79,6,1,0,0,0,1,0,5,1
0,对说：入围了三次的金钟，小猪今天一定要得奖啊！哈哈,17,2,0,0,0,0,0,0,1,1
1,大混蛋，听着一点食欲也没有！你们来我这吧！哈！小混蛋要吃什麼 ?有野生玉米糕!她近來 頗 肥美.....大混蛋上回复有好吃的吗？没好吃的不来！哈！你过来探班吧.......大家好，我是来自西域的‘米丽古丽’，旁为盟主‘赵小赵’同志。我们今天刚完成了14小时的拍摄，整个人彻底的湿透，徘徊在中暑的边缘。但幸好，我很喜欢剧中的角色，非常过瘾.........好吧，就当我在桑拿房睡过头吧..................,123,5,4,0,4,0,0,0,4,1
2,没想到这么严重,3,0,1,0,1,0,0,0,0,0
0,的微博被什么人托管了呢？你就不要哈哈笑了，整体看你的微博都是笑了。呵呵，看笑话，改善一下候诊心情呢。这家人真有钱，丢个媳妇像丢垃圾一样轻松城里人就是不会过日子，这么好的媳妇说不要就不要了。。。(投稿),66,2,0,0,0,0,0,0,0,2
0,第一张，萌倒了太可愛 了，不轉 不行只想善良地亲两口o ^ ^ o,24,1,1,0,0,0,1,0,1,0
0,本来我家小朋友就是娇宝宝嘛，再说在玉米面前，娇嗔 的本性根本不需要掩饰。李小姐放下花之后，就开始娇嗔 的甩胳膊。怎么个娇嗔 呢？就是想甩又怕抽到别人的那种很小心的扭着甩，此时有人喊道“胳膊累了！”于是我们明显的看到甩胳膊的幅度增大了，自然娇嗔 度也上升了==,87,3,2,0,1,1,0,0,2,1
0,每一次都是有别于以往的哦除非国家准备彻底消灭某一个行业你不能帮员工共度时艰，那么员工也不和你共度难关。这就是为什么有些公司，在市场回暖之际死跷跷——员工不可能对这样的公司有忠诚度,55,0,0,0,0,0,0,0,0,0
0,这个给力！秒杀everybody ！好牛X 的凤爪啊，挂了还要fuck everybody ！(投稿),26,0,0,0,0,0,0,0,0,0
0,型IPHONE 7美國 上市！IPone 5代,12,0,0,0,0,0,0,0,0,0
0,笑死了女孩们看了不要脸红啊！,11,0,1,0,0,1,0,0,0,0
0,上个月在宠物店见到一只黑色的，也挺大，不过没这个白的大，可能是拍摄角度问题，不过巨贵真的很大很大~ ~ ~ 哇！不会有这么大吧，求真相~ 体育场里看到的巨型贵宾！忒可爱了！主人表示压力很大（来源：@ 红薯头）,70,2,2,0,2,0,0,0,2,0
0,看到后的第一反应@ 栀子花的爱@ 周杰伦@ 王力宏送你一壶酒！@@ 微博新版原创主题微博，被转3次以上私信@ 仰韶酒官方微博，即有机会获得1瓶绝品的古法酿造仰韶彩陶坊酒！,57,1,0,0,0,0,0,0,0,1
0,秋天来了来点清爽的可爱的淡雅绿色香水沐浴乳香香的润体它们是一个快乐的CHANEL 小家族如果世界上还有什么我在乎的那就是我的身体,37,4,0,0,0,0,0,0,3,2
0,回复心正，身正，何惧之有？,8,0,0,0,0,0,0,0,0,0
0,肉麻的小黑人！！不过我好喜欢耶~ 最近大爱你俩了！给我一点正能量！甜蜜！你们就是两个一起长大的孩子般一起体会着各阶段的爱乃至人生百味~ 难能可贵呐！羡慕嫉妒恨呐！我也想那个小黑人！晚安……可愛 吧…哈哈…好久不見 了。想妳 了！,81,5,3,0,3,0,0,0,3,2
2,点滴滴完了%> _ < %.........医生说明天还得接着打%> _ < %.....................,27,0,0,0,0,0,0,0,0,0
0,下面是PS 的到底哪张是PS 的？黑白照片隐藏着的秘密。其实PS 思路自古就有。,26,1,0,0,0,0,0,0,1,0
1,我国每年约有20多万儿童失踪，目前仍然没有放弃寻找的案件逾60万件。有超过100万个家庭处于无限的煎熬之中。对丧尽天良的畜生就该斩立决处以极性，TMD 人贩子。看了全文，人贩子太可恶了“不能动，不能动，‘爸爸’回来会打死我们的。”,70,1,7,0,6,1,0,0,1,0
0,今天跟我们跟剧组的老师神吹。她说我太能说了。完全可以介绍我去当经济人了,25,0,0,0,0,0,0,0,0,0
0,婚外恋@ 求签,4,0,0,0,0,0,0,0,0,0
2,回复放心，有小攻帮乃【哔 ——】菊花什么的！因為 如果看到緊 張 部份菊花一緊 就拉不出來 了不是嗎 恐怖的厕纸~ 这个不错~ 要多少米啊【。,52,2,2,0,1,1,0,0,1,1
0,真可爱……我推你一把吧....，預 備 ......一、二、三......，辛苦了....小短腿狗狗,29,1,0,0,0,0,0,0,1,0
3,啊哦人生苦短怎么开心怎么来,8,1,1,0,1,0,0,0,0,1
1,貝 貝 知道你相親 去必哭崩相亲会，对方家长把孩子写真都拿来了...,23,0,0,0,0,0,0,0,0,0
0,额。。这回看不成世界杯了杯具啊真的！我愛 世足逤 UT !CUT ！CUT ！演技太烂了！有人知道这是哪场比赛的吗？？？,43,0,1,0,1,0,0,0,0,0
0,高手……有才。。。。。。Hardwork =8+1+18+4+23+15+18+11=98%Knowledge =11+14+15+23+12+5+4+7+5+96%Love =12+15+22+5=54%;Luck =12+21+3+11=47%;Money =13+15+14+5+25=72%;Leadership =12+5+1+4+5+18+19+9+16=89%;Attitude =1+20+20+9+20+21+4+5=100%。因此，态度决定一切。@ 韩寒精彩语录,149,2,0,0,0,0,0,0,2,0
0,再转。长大后我就成了你,10,0,0,0,0,0,0,0,0,0
0,爱上毛主席鸟~ ~ 从明天起，做一个幸福的人喂马、劈柴，周游世界从明天起，不关心我有一所房子，面朝毛公，心花怒放从明天起，和告诉他我住在钱的家里那幸福的闪电告诉我的我将告诉每一个人）,64,4,0,0,0,0,0,0,1,3
0,我赛！！真棒！！！！！！！说鼓是灵魂，于是就有了这货,21,0,0,0,0,0,0,0,0,0
0,。。。崩溃。。大姐~ ！怎么比啊！何必自取其辱呢！！！还是回你的北京唱你的《祝你平安》去吧！,34,0,1,0,1,0,0,0,0,0
0,"从心去调节自己~ 平衡,让自己每天好心情吧。谢谢老婆大人聊天里给我灌输的一些思想~ 还是老婆好。",31,1,0,0,0,0,0,0,1,0
2,嗯，我记得以前据说有考艺术类的考生，面对着试卷上的问题：“请说一下八大山人的画风。”有考生非常有才地答：“那是八位隐居山林隐士，画风独特，别具一格。”十八里相送到长亭，十八里相送到长亭。那么优美的调子，唉，提起我都会唱。综艺节目中评委问选手一个问题，“十八相送”是讲哪两个人的故事？A 牛郎织女B 梁山伯祝英台。选手一直沉默到最后五秒才勉强选了个A 。晕倒。牛郎织女那不是十八里相送，那是××光年相送好伐。悲摧的梁祝啊。,134,4,2,0,2,0,0,1,3,0
0,"中老年,无聊而孤独。百年孤独少年，被爱而孤独；青年，焦虑而孤独；中年，忙碌而孤独；老年，惦念而孤独。@ 刘俊来",35,0,8,0,2,0,6,0,0,0
0,这么小也关心时事？！一幼儿园的小破孩躲在厕所里吸烟，被老师抓到，老师问他为什么吸烟，他低下头，深沉的回答：船长被抓了，老师也叹了口气说：哎，给我也来一根吧。,56,0,0,0,0,0,0,0,0,0
2,"集权制度有它的好处，但必须事事以整个大中华民族子子孙孙世世代代之永世福址为重及为大！及爱财爱权必须取之及用之合乎正道！（注：无伤整个大中华民族子子孙孙世世代代之永世福址、完整及未来者，为之正道！）《东方早报》比较彪悍 ，发了朱泽厚去世的消息，标题是《原中宣部长朱厚泽去世80年代力主"" 思想自由"" 》。文称：朱厚泽任中宣部部长期间曾提出"" 宽松、宽容、宽厚"" 即"" 三宽政策"" 。他曾表示，民主法治的国家制度比其它制度更有弹性，易于更新、发展和完善。集权制度有它的好处，但从长期看靠不住。",154,11,2,0,1,0,1,0,10,1
0,这才是真正的《Cockney Girl 》,10,1,0,0,0,0,0,0,1,0
0,amazing !海洋公园十月全城哈啰 喂2010广告完整版有被吓倒吗?,17,0,0,0,0,0,0,0,0,0
0,谢谢-李敏镐,4,0,0,0,0,0,0,0,0,0
0,。yinubajian ZT 造句。1、东方明珠被雷劈雷公表示系临时工所为。2、东方明珠遭雷击专家称此雷五十年一遇。3、雷公：东方明珠被雷起火是法盲悲剧，作为执法者我没有歉意。4、东方明珠被雷周边高楼情绪稳定。,53,2,3,0,1,0,2,0,2,0
0,回复我也是的。喜欢韩餐好大一碗,11,1,0,0,0,0,0,0,1,0
2,转俺老乡！回来吧孩子！唉这些禽兽不如的贼【伸手即慈悲，微博力不薄】这条寻人启事信源可靠，拜托大家帮转!!据失踪女孩同村的博友说：淄博新闻、山东电视台农科频道等主流媒体已报道，俺上网搜索过，确是,61,4,2,0,1,1,0,0,4,0
0,天~ 化身成精了杜蕾斯破产了不算悲剧，杜蕾斯破了就可能是大悲剧。杜蕾斯你们广告部门也太……神马了吧。马赛克是我加的。来自洋葱画报不过好像已经被和谐了，我就不给地址了,54,1,4,0,2,0,2,0,1,0
0,遇见了，我微笑地感激，我走进你的世界；离别时，我感激地微笑，我的世界你来过。有时候，这个世界很大很大，大到我们一辈子都没有机会遇见。有时候，这个世界又很小很小，小到一抬头就看见了你的笑脸。所以，在遇见时，请一定要感激。相爱时，请一定要珍惜。转身时，请一定要优雅。挥别时，请一定要微笑。,97,14,1,0,0,0,1,0,10,4
3,刚下飞机，回到家发现钥匙没了，拿着备份钥匙的爸妈还在坝上草原...《快乐大本营》也该结束了吧...我滴悲惨人生啊~ 还好家门外还有无线网，坐等人来接我去别的地方过夜吧......看了的人上来说句话，告诉我好不好看啊！安慰一下我受伤的心灵吧~ 我在录节目！娜娜帮我看起来！快乐大本营开始啦！你们是边吃饭边看吗？？？哈哈,101,5,1,0,0,0,1,0,1,4
3,“不能就这么算了！”----都跟自己说了无数遍……很多时候，你不懂，我也不懂【想着想着就算了】生活里，有很多转瞬即逝，像在车站的告别，刚刚还相互拥抱，转眼已各自天涯。很多时候，你不懂，我也不懂，就这样，说着说着就变了，听着听着就倦了，看着看着就厌了，跟着跟着就慢了，走着走着就散了，爱着爱着就淡了，想着想着就算了。,122,1,0,0,0,0,0,0,1,0
3,我擦！TvT 还是凸姨带感哇！→弄脏他射在她脸上！太干净了！弄脏！TvT 小明不哭，小明坚强！╮ (╯ ╰ )╭ 谁家夫妻不是哈皮一辈子什么的…虽然前有朱什么晓，后有南什么叔…小明看到会哭死…当事人小明能看到哇=w =把纱布缠手上！拳击手感觉！…过会，“咦……怎么像木乃伊……”,97,2,1,0,1,0,0,0,2,0
1,您的眼神叫悲愤，您诚挚地表达了我的一份心意。誠 意送給 菲律賓 警察部隊 !!!!!!!!!!,35,1,0,0,0,0,0,0,1,0
2,为什么用繁体？…再轉 一次。high 的喲 …小李子。。。乃们这样让冷兔如何盗梦。。今天烦心事好多。。睡了。。晚安各位~ ~,42,0,0,0,0,0,0,0,0,0
0,回复我对没有谅解。尽管要骂的是上面。不过，照样要骂。每家报纸都像你们一样，中国不用改变了。感同身受。那些在现场奋战的兄弟们辛苦了、委屈了！。,47,3,1,0,1,0,0,0,1,2
0,漂亮喜欢穿旅游鞋和帆布鞋的人很多，百年不变的鞋带系法是不是有些单调？变个小小的魔术让鞋带也美丽起来，只要动动手，就是那么的简单。,36,4,1,0,1,0,0,0,3,1
3,截至4月25日17时，玉树地震已造成2220人遇难现在有60台负离子氧气机已经投入使用，轻度高原反应者使用半个小时就有明显效果。请协助：第一个“中国扶贫基金会-加多宝公益吸氧站”已经在玉树结古镇玉树州委门口对面建立起来并投入使用，提供免费吸氧服务（30%浓度氧气，对轻度和中毒高原反应者有作用），欢迎在玉树的志愿者、医生、救援人员、记者前往使用,96,3,1,0,0,0,1,0,2,1
0,對 說 ：叫洪诗也开呀。大家开才是真的开。！！,19,0,0,0,0,0,0,0,0,0
1,。# 7777万块的天价君子兰# -阳光911,13,1,0,0,0,0,0,0,0,1
0,【1030】【微博直播】“主持界是需要有一个新的面孔”，这个面孔就是周杰伦。是不是？MR .J 频道，杰伦实在太屌 了！,40,1,0,0,0,0,0,0,1,0
0,回复还可以，主要是公司那位副总休病假啦，所以，几年不做的执行工作又捡起来了，哈哈谢谢！太好了。明天的事忙坏了吧尚品啊有点累，抽袋烟，哈哈波波的作品！,49,2,0,0,0,0,0,0,0,2
0,休息这个动作撑住挺舒服的。,7,0,0,0,0,0,0,0,0,0
0,今天湖人赢得开门红，好开心，而且听说传说中的热队失利，一点都不难过。,20,1,2,0,1,0,1,0,1,0
3,。“那边危险，你们站过来点……”,12,0,0,0,0,0,0,0,0,0
0,搞错了。。。原来是今天夜里，还好明天不早起~ ~ 我要看~ ~ 额。。。额。。。要去给结婚的某女守夜。。。正好看272【电视直播通知】神奇教练的对决是本场比赛的一大看点。在2010世界杯欧洲区预选赛上，当时执教俄罗斯的希丁克正是被勒夫的德国队双杀，被迫去打附加赛，最终功亏一篑。明天凌晨2点45分CCTV5 电视现场直播，谁能取得最终的胜利？我们拭目以待我德,107,3,1,0,0,0,1,2,0,1
2,旧书城是10多年前的事情了，我写的那年，是最后一年。，我才27啊。但我大概二十岁以前就在《21世纪经济报道》上看你的文章了啊，旧《书城》是六七年前的事吧？,57,0,0,0,0,0,0,0,0,0
0,哈哈哈，好像我冥王的造型也很受欢迎～cosplay 不要忘了老夫～哈哈哈哈船长，我们啥时候也cosplay 一个？灰常8错涅~ 2010ChinaJoy 东北赛区决赛第一佬 饫 ?,45,0,0,0,0,0,0,0,0,0
3,最后一个名额了就给我个机会吧7月17日活动开启，3D 网游《剑网3》开拍电视剧啦！本条微博1，2留言的人群中，抽取一个幸运者去山东探班，与谢霆锋、@ 蔡卓妍，亲密接触，更有机会获得3000元现金、日产骐达汽车！并从参与者中抽取数名，每人赠送100Q 币。本次活动举办10天，每天公布获奖名单，并重新发布活动微博。,97,2,0,0,0,0,0,0,1,1
2,草菅人命何时止？有势力和愤怒的人都开始杀人玩了生命权都无法保证，谈何尊严？禽兽不如！灭绝人性的杯具！令人发指惨绝人寰！谋杀罪成立!车轮下的老百姓！12月10日，河北平权县拆迁，居民阻止施工，官员指挥载重卡车，碾压阻挡的百姓，司机不敢杀人，下车了，包工头上车，将卡车碾压向没离开的两名村民，事发时警察在场，警察没有救人，反倒阻止村民救人，致使阎海在轮子下90多分钟才被拉出。,109,2,6,0,6,0,1,0,2,0
0,阴险之极这是什么意思呢！。寓言一则,11,0,1,0,1,0,0,0,0,0
1,晚上和小兰姐去逛街。被欧时利的导购小姐给忽悠了，脑子发热差点买了两件短袖衬衣。幸好，突然清醒过来了。,30,0,2,0,2,0,0,0,0,0
2,为什么她会打电话问你，难道你没去总校吗？真的很担心你会出什么事啊！！,25,0,1,0,1,0,0,0,0,0
3,你点亮了偶的思路。转1任您怎样以身作则，他们都更爱贪财泡妞和写日记。——体制不变革，总理难消停。,33,0,0,0,0,0,0,0,0,0
0,高清！喜欢！必须转存！谢谢亲的分享王力宏11月14日苏州演唱会，高清哦,21,2,0,0,0,0,0,0,2,0
0,啊哈~ ！六个人稳居前六！看来我们不是没有发火的潜力的~ ！来，咱们神马时候满足一下狮子的愿望吧~ ~ ！！让她的大学生活圆满~ ！！！看看前五名！！！我宿舍的姐妹们！！太牛了！不行了！【发起火来最强悍的星座排名】第1名—天蝎座；第2名—狮子座；第3名—白羊座；第4名—魔羯 座；第5名—金牛座；第6名—射手座；第7名—双鱼座；第8名—水瓶座；第9名—处女座；第10名—巨蟹座；第11名—天秤座；第12名—双子座。,150,4,2,0,1,0,1,0,1,3
0,撒花~ ~ 即日起至活动结束，每天下午6点更新今日排名。活动时间: 9月16日-10月11日,31,0,0,0,0,0,0,0,0,0
0,"回复.)7。。给奖品人有四肢,男人下面多了一肢,就有五肢.那么,1个男人和1个女人在一起的时候,一共有几肢?",39,0,0,0,0,0,0,0,0,0
0,不会吧用他会节省预算吗导演如果为了环保或者文艺效果我可以理解，但是票价不对劲，这一条条的文字加在一起，估算一下省了小2千万吧；买版权的钱一分都没有浪费，几乎台词都按照原著扒下来的；是不是混音的监听有问题，还是得罪了录音师，还是风格问题；女主角是井柏然的龙凤胎妹妹；男主角可以弥补张艺谋导演的遗憾吧。想吃山楂,91,2,3,0,2,0,1,0,2,0
0,太抽了，不过就是喜欢这样。哈哈志龙以前也有这种类似的照片呢，真可爱呀。这张好喜感！,28,3,1,0,1,0,0,0,2,1
0,那脚趾也应该向下吧？请教专家来做权威回答倒着是倒着，但他的脚不是伸直的，你还没当爸爸吧胎儿在妈妈肚子里是倒着的，这个好像是端坐着啊这脚劲真大。。,54,3,1,0,1,0,0,0,3,0
1,我们的国家为什么要用这群流氓，猪狗不如。仇恨的目光，如投枪，如匕首！这是我在天涯上看到的很震撼的一张照片，城管抓走了他们做小贩的妈妈，这孩子仇恨的目光让我感动，想流泪。这眼神对世界的失望。一个孩子理想社会的坍塌。是对这样万恶的社会的控诉。照片可以得普利策奖了。,85,0,7,0,4,2,1,0,0,0
3,我操！！中场的时候得知上半场是第七分钟进球的，一个念头闪过：要是下半场第七分钟再进一个，那岂不是杯具大了？我太TMD 邪恶了，我怎么算的这么准啊,46,0,3,0,3,0,0,0,0,0
0,"我对不起全国人民，我拖全家人民的后腿了，我去美国拖他们的后腿去了。对不起全体上海人民哈,为了表达对上海的热爱,我决定明天就去北京,拖他们的后退.对不起！拖大家后腿了。感谢用前腿做统计的人士！via 和菜头",67,2,3,0,0,0,3,0,2,0
0,天津体育中心，外形像飞碟啊。哈,9,0,0,0,0,0,0,0,0,0
2,今天有一股劲儿想要去跑步的了，但是看看自己的脚，好怜惜它哦！日子过了那么久，它还是隐隐作痛~,30,1,0,0,0,0,0,0,1,0
0,我脖子附近还真有一个痣真的有喔！哦【十二星座你的幸运痣在哪里？】白羊座：前额和脸颊。金牛座：耳朵、脖子。双子座：手、肩膀、鼻下。巨蟹座：胸。狮子座：眼旁、背部、肩膀。处女座：腹部、肚脐。天秤座：腰部、下颚。天蝎座：嘴唇附近。射手座：臀部。魔羯 座：下颚、膝盖。水瓶座：发际、手腕、脚跟。双鱼座：脚。,97,1,0,0,0,0,0,0,0,1
3,饿。。。忙得都忘记点餐了，好饿好饿，我的面条，你在哪里呀？！,26,0,0,0,0,0,0,0,0,0
0,哈哈哈哈哈哈哈哈哈哈哈哈谁来救救我的HHP ！！满神给GN ……PS 各种苦手T .T,27,0,0,0,0,0,0,0,0,0
0,跋山涉水的，其实，艳遇就在拐角处好帖，收藏了。阳朔西街（心里的乐园）西藏（邂逅背包女孩）墨脱（邂逅爱情）泸沽湖（多少激动人心的故事都在夜晚发生）丽江（原来是座艳遇之城）凤凰（一点点醉意，一点点忧虑）香港（想起艳遇）上海（醉在迷朦 中的夜晚）稻城亚丁（浪漫邂逅相遇）五一到了，你懂的。。,91,7,1,0,1,0,0,1,2,4
0,千萬 別 以為 我只喝有酒精成分的飲 料哦，，雖 然我承認 我比較 酒鬼,30,0,1,0,1,0,0,0,0,0
0,回复我怎么知道你能不能理解呢？如果能理解会觉得醍醐灌顶，如果不能理解会觉得是在忽悠，你说是吧？看你对SNS 、微博理解有多深？特别是对其本质的认识到什么程度了？我说话直，别见怪！你有什么想法，让我听听看睡了半天睡不着，有谁认识张朝阳的？刚刚想到一个打败新浪微博的方法。。。。。。,91,5,1,0,1,0,0,0,5,0
2,清明了你们，永远。。。永远。。。,12,1,0,0,0,0,0,0,0,1
2,爱情具有排他性，爱情需要专一。早上好，我的朋友们！能牵手的时候，请别肩并肩；能拥抱的时候，请别手牵手。能相爱的时候，请别说分开；拥有了爱情，请别去碰暧昧。早安,50,7,1,0,1,0,0,0,7,0
0,那就远离电脑吧！看电影去！今天8月13号，黑色星期五,18,0,0,0,0,0,0,0,0,0
0,哈【温馨】好可爱的女儿，更可爱的爸爸。,14,3,0,0,0,0,0,0,3,0
0,国家统计局最新发布数据，8月居民消费价格快来参加我们的活动，说说您的看法吧！,23,1,0,0,0,0,0,0,1,0
0,这个说点什么呢~ ~ ~ “波兰总统：我坠机了，郁闷啊。林彪回复：沙发，同楼主，杯具。金正日跟贴：只坐火车的飘过，安全。张作霖跟帖：楼上sb ……“,50,1,1,0,1,0,0,0,0,1
0,党先进的性教育，那确实那确实手机党mark : 擦，网易的网友真牛啊，去围观。: 哈哈: : 必须为有才的网友再顶一次！新华社发起摄制百集电视片《共产党人》的网易跟贴,54,7,0,0,0,0,0,0,6,1
0,期待中iphone 国庆快乐！亲爱的粉丝们，小沃又要发奖品啦！当粉丝数到达20186时，小沃将送出价值4999的时下最IN iphone4 哦！！！请大家注意活动规则：先@ 沃领先锋为关注，将此活动原文并@5 位好友！就有机会参加抽奖哦！大家行动起来吧~ ！,83,4,0,0,0,0,0,0,2,2
3,假期都快过了。。。但是我还是继续做一些没有意义的事情,18,0,0,0,0,0,0,0,0,0
0,"我爱右边第一个男人。哈哈。右边那个男人~ ~ 嘻嘻眼里只有你啦~ ~ ELVA ,阿魯 巴,踏浪,小豬",34,2,0,0,0,0,0,0,0,2
2,希望能平安啊，有担当的男孩，加油啊为很努力的天蠍 小盆友祝福吉人天相!!别忘了之前约好在京城茶聚的!!加油......,35,5,0,0,0,0,0,0,4,1
3,这只也死了。。。,8,0,0,0,0,0,0,0,0,0
1,手套变身松鼠，想不想试一试？,9,0,0,0,0,0,0,0,0,0
