text,label
伊拉克清真寺连环爆炸月日是伊斯兰教什叶派最重要的节日之一阿舒拉节上百万来自伊拉克伊朗及世界各地的什叶派穆斯林云集卡尔巴拉和巴格达举行庆祝活动然而就在庆祝活动进入高潮时惨剧发生了上午时许几乎在卡尔巴拉和巴格达两地同时发生了针对什叶派穆斯林的起自杀性爆炸袭击共造成人丧生多人受伤这是伊拉克战争后针对平民的最血腥最残暴的恐怖事件爆炸发生后仅天驻伊拉克的美军就把爆炸事件的幕后指使锁定在基地组织三号头目扎卡维身上,恐怖袭击
昆明火车站恐怖袭击人遇难一百多人受伤年月日日晚一伙歹徒持械在昆明火车站砍杀路人官方证实截至日零时许已造成人死亡一百多人受伤受中共中央总书记国家主席习近平和国务院总理李克强委派中央政治局委员中央政法委书记孟建柱月日凌晨赴云南昆明指导处置月日晚发生在昆明火车站的暴力恐怖袭击事件并慰问受伤群众和受害者家属,恐怖袭击
孟买发生系列爆炸至少人死亡年月日年月日晚印度经济首都孟买发生系列铁路爆炸事件目前已造成至少人死亡另有人受伤爆炸实施者有蓄意破坏印巴关系之嫌,恐怖袭击
安理会谴责阿富汗北部恐怖袭击事件年月日新华网联合国月日电记者倪红梅王雷联合国安理会日发表媒体声明以最强烈的言辞谴责当天发生在阿富汗法里亚布省造成多人伤亡的恐怖袭击要求将制造袭击者绳之以法安理会重申任何恐怖主义行动都不能逆转阿富汗人主导的在阿富汗实现和平民主和稳定的道路这一道路得到阿富汗人民政府及国际社会的支持阿富汗北部法里亚布省日发生一起自杀式爆炸袭击造成名平民死亡人受伤目前尚无组织和个人宣称制造了这一袭击事件,恐怖袭击
俄罗斯今年第一季度挫败恐怖袭击起年月日人民网月日讯据俄新网消息俄罗斯联邦安全局局长博尔特尼科夫日前表示俄安全局年第一季度成功阻止恐怖袭击起博尔特尼科夫指出俄一季度缴获非法贩运的自制爆炸装置个炸药多公斤以及多支武器,恐怖袭击
巴厘岛连环爆炸造成人丧生年月日年月日夜晚印尼旅游胜地巴厘岛发生连环恐怖爆炸造成人丧生其中绝大部分是前来旅游的外国游客印尼警察总监巴赫蒂亚尔称这次爆炸事件是该国历史上最严重的恐怖袭击事件,恐怖袭击
昆明公车恐怖袭击事件今天早上在昆明在上班的高峰时间里面连续发生了两起公共汽车爆炸案截止到目前为止已经造成死伤根据警方的初步判断这是一起人为的破坏事件今天下午公安部已经派出了一个刑侦专家组赶赴当地协助当地进行调查,恐怖袭击
联合国驻伊办事处救援基本停止至少人死亡年月日年月日联合国驻伊拉克办事处遭汽车炸弹袭击造成至少人死亡多人受伤一周后联合国安理会一致通过第号决议要求加强世界各地联合国职员和其他人道救援人员的安全保障新华网巴格达月日电记者邵杰李骥志经过救援人员彻夜的工作之后联合国驻伊拉克办事处遭汽车炸弹袭击现场的搜救工作日上午已基本停止看来找到生还者的可能性已经变得极其渺茫新华社记者在现场看到铲车等工程机械已经进入现场并开始对废墟进行清理救援人员对记者说在废墟下有可能还会发现遇难者的尸体据最新收到的消息一位联合国高级官员说爆炸至少造成人死亡多人受伤美国调查人员早已抵达现场并开始寻找破案线索但是现在尚无任何组织或个人宣布对这起爆炸事件负责伊拉克临时管理委员会日在巴格达发表声明说爆炸事件是由伊拉克前总统萨达姆的追随者或渗透到伊拉克境内的外国恐怖分子制造的声明强调伊拉克人民决心同恐怖分子作斗争声明还呼吁联合国内的兄弟国家和朋友为伊拉克实现稳定与安全发挥积极作用另据报道伊拉克日再次发生袭击驻伊美军事件美军第四步兵师一名发言人说美军车队当天在萨达姆家乡提克里特地区遭到火箭弹袭击导致一名随军工程承包商死亡两名士兵受伤但是这名发言人没有透露该承包商的国籍这是本月以来在提克里特地区遇袭身亡的第二位承包商,恐怖袭击
俄称制止针对索契奥运设施恐怖袭击未透露细节年月日中国网月日讯据俄新网消息俄联邦安全局局长博尔特尼科夫周四月日表示俄安全局和一些列其它国家制止了针对索契奥运设施实施的恐怖袭击包括使用自杀式炸弹爆炸博尔特尼科夫表示正因为担心冬奥会期间会对飞往索契航班实施恐怖袭击所有才不允许携带液体他称一切都是有根据和计划的因为恐怖分子使用过或者想使用引爆炸药的媒介之一正是特别液体博尔特尼科夫昨日称制止了索契的恐怖袭击但没有明确行动的具体细节,恐怖袭击
哈特考帕汽车爆炸年月日年月日哈特考帕火车站外的一辆公共汽车爆炸造成人死亡人受伤爆炸使公共汽车尾部严重受损这次爆炸怀疑是印度伊斯兰学生运动主谋的警方事后逮捕了人,恐怖袭击
西班牙马德里又发生爆炸事件年月日据新华社电西班牙民族分裂组织埃塔日在首都马德里个加油站同时制造起爆炸事件造成人受轻伤据西班牙内政部透露当天下午时分一匿名人士以埃塔的名义电话通知西班牙北部地区的加拉报说当天下午时分马德里个加油站将发生炸弹爆炸西班牙警方立即将这些加油站的人员全部转移到安全地区大约时分这个加油站果然发生爆炸这些炸弹分别被安放在马德里通向外地的号号等条高速公路出入口的加油站因为当天是周末出城的车辆比较多爆炸事件曾引起短时间的交通堵塞但很快恢复正常马德里大区政府当天呼吁马德里市民保持平静并宣布全区进入二级警戒状态即全城所有警备装置和人员立即出动今年月以来埃塔组织曾经在西班牙北部地区先后制造起使用半公斤炸药的小型爆炸事件并造成一些人受伤,恐怖袭击
阿富汗坎大哈爆炸年月日月日阿富汗坎大哈市内的一座清真寺发生爆炸事件造成包括喀布尔市警察总监在内的至少人死亡另有人受伤此次爆炸事件是自塔利班政权倒台以来发生在阿富汗最严重的恐怖袭击事件之一,恐怖袭击
阿富汗日发生两起恐怖袭击事件在事件周年即将来临之际阿富汗日发生了两起令人震惊的恐怖袭击事件一枚汽车炸弹在阿富汗首都喀布尔发生爆炸造成至少人死亡人受伤与此同时正在阿富汗南方坎大哈参加弟弟婚礼的阿富汗过渡政府总统卡尔扎伊遭到暗杀袭击但卡尔扎伊逃过一劫,恐怖袭击
伊拉克汽车炸弹袭击虽然美军大规模军事行动已结束但伊拉克没有一天是平静的本年度第一起重大恐怖袭击事件就发生在伊拉克月日希拉市发生一起自杀式汽车炸弹袭击事件造成名平民死亡人受伤这是伊战以来伤亡最严重的袭击事件,恐怖袭击
巴基斯坦发生自杀式爆炸袭击百多人死亡年月日新华网伊斯兰堡月日电记者饶博巴基斯坦电视台日报道当天凌晨在南部港口城市卡拉奇刚刚回国的前总理贝布托所乘坐的车辆附近发生自杀式爆炸袭击造成至少人死亡多人受伤贝布托本人安然无恙报道说贝布托乘坐的卡车附近连续发生两次爆炸内政部长谢尔帕奥表示爆炸明显是自杀式袭击据医院方面证实至少有人在袭击中死亡另有多人受伤预计死亡人数还会上升据巴联合通讯社报道由于此前曾有恐怖分子威胁将在贝布托回国后对其发动袭击当局日在卡拉奇部署了近万名安全人员以确保其安全贝布托于日下午抵达卡拉奇受到成千上万的人民党支持者的欢迎根据安排巴政府将为贝布托提供一辆防弹汽车护送她去巴国父真纳墓贝布托将在那里对欢迎民众发表讲话爆炸发生后贝布托取消了该计划巴总统穆沙拉夫和总理阿齐兹对此次袭击事件表示强烈谴责,恐怖袭击
印度孟买发生列车连环爆炸年月日当地时间月日傍晚印度西部城市孟买发生起连环爆炸事件已经造成了至少人死亡连环爆炸事件发生在傍晚运输高峰时段地点位于交通密集度较高的西线城铁印度政府宣布孟买列车连环爆炸事件是恐怖袭击事件要求孟买所有敏感地区进入一级戒备状态警方怀疑列车爆炸由遥控或者定时炸弹引起,恐怖袭击
车臣体育场爆炸案两嫌疑人被抓获均为车臣居民年月日年月日俄罗斯车臣共和国首府格罗兹尼一座体育场发生恐怖爆炸造成余人死亡包括车臣总统艾哈迈德卡德罗夫新华网莫斯科月日电记者张金海俄罗斯总统驻南部联邦区全权代表雅科夫列夫日宣布参与车臣首府格罗兹尼狄纳莫体育场恐怖爆炸案的两名嫌疑人已被抓获据俄媒体报道雅科夫列夫在卡巴尔达巴尔卡尔共和国首府纳尔奇克举行的记者招待会上说被抓获的两名嫌疑人都是车臣居民一人岁另一人岁调查证实他们与狄纳莫体育场恐怖事件有直接关系俄副总检察长弗里金斯基日也证实被拘押的这两人组织和实施了狄纳莫体育场爆炸案车臣首府格罗兹尼的狄纳莫体育场月日发生爆炸炸死车臣总统卡德罗夫车臣国务委员会主席伊萨耶夫等人调查表明爆炸物是事先安置在主席台下的爆炸事件发生前车臣有关部门专门对狄纳莫体育场的主席台和看台进行了维修工程直至月日才结束月日俄警方在车臣乌鲁斯马尔坦区抓获了一名参与体育场修复工作涉嫌恐怖事件的建筑工人,恐怖袭击
联合国安理会强烈谴责昆明暴力恐怖袭击事件年月日新华社联合国月日电联合国安理会日发表媒体声明以最强烈的言辞谴责日发生在中国昆明火车站造成大量无辜平民死伤的恐怖袭击事件呼吁将恐怖袭击实施者组织者资助者和支持者绳之以法声明说安理会向这起非常丑恶的恐怖袭击的受害者及其家人以及中国人民和政府表示最深切的同情和慰问,恐怖袭击
世界杯险遇恐怖袭击警方发现犯罪组织欲炸桥年月日巴西当地媒体月日报道巴西联邦监狱系统日前发现一起犯罪分子企图炸毁通往世界杯举办城市库里蒂巴的一座桥梁以破坏世界杯的阴谋报道说巴西联邦监狱系统去年月对犯罪集团首都第一司令部服刑人员对话进行了监听发现两名犯人在讨论炸毁连接库里蒂巴和圣保罗两座城市间号国道上一座桥梁的计划并将监听内容汇报给了巴西司法部司法部立即通知库里蒂巴所在的帕拉纳州公共安全和司法局巴西联邦监狱系统再次强调任何在监狱中的非正常行为都在他们的监控之中帕拉纳州警方也做好了各种准备保证世界杯在库里蒂巴顺利举行,恐怖袭击
上海一家公司多名员工食物中毒年月日据新民网信息月日新民网接到网友报料称今日中午位于上海亭枫公路号的顶新箱包公司中有多名员工食物中毒被送往医院治疗其中人有生命危险新民网记者前往食物中毒工人所在的金山中心医院里看到有人在呕吐并获悉今日中午顶新箱包公司的多位员工吃了外订的盒饭后下午时左右陆续有人出现呕吐腹泻症状被送往了金山朱泾地段医院随后因有名员工的病情比较严重被转入了金山中心医院其中人有生命危险据医生介绍顶新箱包公司员工中毒的主要症状为头晕呕吐腹泻目前正在治疗中发生多人食物中毒后顶新箱包公司负责人表示不就是拉个肚子么没什么大不了的并拒绝记者的采访,食物中毒
石家庄一工厂因豆角未炒熟致人中毒年月日本网讯记者孟祥超日下午石家庄市卓达服装城一工厂余名工人陆续出现四肢无力恶心呕吐等食物中毒症状当晚被送医院救治多名患者称他们午餐进食了半熟的炒豆角导致食物中毒卫生部门事发当晚介入调查日时许河北朝仁医院急诊科内十几名年青男女面色凝重依次坐在椅子上打吊瓶另两间治疗室内的床位上也有几名同样症状的患者一男子床位旁安放了重症监护仪,食物中毒
肇庆一家三口突发重病食物中毒惹的祸出处大洋网关键字肇庆一家三口重病食物中毒目前男主人身体状况稍有好转仍在医院治疗观察信息时报讯记者周伟龙月日情人节碰上元宵佳节本应是喜上加喜日子但当日下午时许肇庆市四会益群街号出租楼楼下气氛却非常紧张在将出租屋封锁了一段时间后几名民警从里面抬出两具用白色棉被包裹的尸体昨日记者赶到现场核实到死者为一对母女事故中女孩父亲被送往医院抢救至于事故原因家属猜测系食物中毒所致,食物中毒
甘肃武威第一幼儿园名儿童食物中毒年月日月日上午甘肃省武威市第一幼儿园部分儿童出现发烧呕吐肚子痛等症状经当地卫生部门初步诊断该幼儿园发生食物中毒事件截至日上午时该幼儿园的多名儿童到医院接受了检查其中名儿童确诊为明显中毒留院治疗记者从武威市了解到日上午武威市第一幼儿园个别儿童出现发烧呕吐肚子痛等症状当天下午有上述症状的孩子明显增多幼儿园立即向凉州区卫生局汇报情况之后幼儿园按照上级部门要求通知家长孩子出现发烧肚子痛等症状立即带孩子到武威市人民医院儿科检查治疗武威市人民医院启动突发事件紧急预案并且抽调所有医护人员赶赴儿科对这次大型的突发公共卫生事件救治工作全部垫资对所有前来检查治疗的儿童全部实行免费由于担心自己的孩子也出现中毒症状有百余名儿童陆续在家长的带领下到医院观察治疗到当晚时武威市人民医院儿科住院部所有床位满员之后来检查的部分孩子转院到凉州区人民医院截至记者发稿时武威市卫生部门确定名儿童有明显中毒症状正在医院接受治疗据凉州区卫生局介绍发生中毒事件的幼儿园所有餐具已经封存并移交武威市疾控中心检验,食物中毒
湖北公安县发生食物中毒人死亡年月日东方网来源长江商报月日信息昨日中午时分左右荆州市公安县甘家厂乡发生特大食物中毒事件一废品收购站名工人集体吃完午饭后出现食物中毒两人当场死亡另人被送住医院其中人因抢救无效死亡事发后省委书记省长罗清泉指示全力抢救中毒人员省政府副秘书长周贤启赶赴现场调查处理目前当地政府已经启动了应急预案成立了个小组调查事故原因和处理善后工作截至记者昨晚时发稿两名中毒者仍在抢救之中,食物中毒
广东湛江名小学生疑因食用不洁食物中毒年月日南方都市报月日信息记者涂峰通讯员朱浩前日下午湛江市徐闻县下桥镇糖厂小学发生一起严重食物中毒事件共有名学生送到医院救治至目前止确定食物中毒的学生为名另名入院学生因精神过度紧张导致肚痛现已排除食物中毒初步调查学生疑因食用不洁食物引起中毒据了解月日时许徐闻县下桥镇糖厂小学的住校学生在饭堂里吃过中午饭后部分学生出现肚痛呕吐或头晕等中毒症状下午时许共有名学生出现不适症状并被紧急送到下桥镇卫生院救治随后被送往徐闻县人民医院救治据六年级学生宋文忠说他是因中午吃了学校饭堂里的饭菜后出现肚子疼痛的在旁边的两名女生也点头表示他们都是吃了中午饭感觉不舒服的在医院治疗的学生普遍表示他们中午吃饭时都吃过一种名叫雪豆的蔬菜当晚点医生称名学生经抢救除了其中两名仍有呕吐外其余名情况已稳定徐闻县公安卫生等部门已展开调查目前中毒原因仍不清楚有关部门初步调查学生们有可能因吃了不洁雪豆而引起中毒,食物中毒
深圳龙岗区一家工厂数百人食物中毒年月日昨天下午三四时位于深圳龙岗区平湖街道一家港资厂发生一起罕见的员工集体食物中毒事件知情人士透露中毒人数约人但平湖街道办统计的中毒人数为人目前大部分员工经已治愈回厂至记者截稿止仍有部分员工在医院继续治疗事发的工厂是一家名为港华鸿记厂的港资厂该工厂有员工近三千人主要生产相框昨天下午三四时许该厂数百工人陆续出现头晕头痛呕吐腹痛四肢麻木心慌等症状由于出现此症状的工人越来越多该工厂的负责人马上组织车辆将出现症状的员工分别送往平湖人民医院山厦医院深联医院横岗人民医院沙湾医院急诊科等几家医院紧急施救,食物中毒
新加坡发生集体食物中毒事件人死亡年月日新华网新加坡月日电记者张永兴据新加坡媒体报道新加坡百余人日前发生集体食物中毒其中一名马来族妇女经医治无效于日死亡据报道这些人日先后在新加坡一家临时摊位上食用了印度食物罗惹发生食物中毒症状其中一名岁的马来族妇女情况最为严重目前还有人在医院接受观察治疗,食物中毒
深圳一足浴城多名女技师食物中毒已脱离危险年月日新华网深圳月日电记者王传真深圳市南山美都足浴城多名女技师日午饭后相继出现胸闷恶心等中毒现象被紧急送往医院救治后已全部脱离危险据了解这多名女工日午饭可能因食用问题四季豆而引起中毒反应被及时送到深圳市南山蛇口人民医院紧急抢救后全部脱离危险医院从各科室调集骨干人员对中毒女工进行治疗和护理目前患者情绪稳定,食物中毒
广东河源名学生疑集体食物中毒年月日日河源市连平县上坪镇第二中学发生一宗疑似食物中毒事故该校名学生在学校统一用过早餐后发生集体疑似食物中毒据当地政府有关负责人介绍昨日上午连平县上坪二中有名学生进食了校方提供的一盘红萝卜和鸡蛋炒粉丝昨天下午时分左右这批学生先后出现上吐下泻腹痛头晕等现象校方发现后立即将名疑似食物中毒的学生急送到当地医院抢救经过医院医生输液催吐等治疗后昨晚已有部分学生陆续出院但截至昨晚时分记者发稿时止仍有多名学生在医院观察救治中昨晚时分连平县政府在该县上坪镇召开全县食品安全紧急会议部署有关地毯式清查各镇学校食品安全大行动据介绍这次疑似食物中毒事故初步估计是由于该校学生进食了变质食物所引发的昨晚当地卫生监督所疾控中心等部门正在提取相关样本进行化验,食物中毒
山西女篮赛前食物中毒年月日来源沈阳晚报作者李庆实沈阳晚报沈阳网讯记者李庆实年的第一天辽宁女篮在联赛中不仅终结了山西女篮的连胜同时也送给了对手赛季首败不过山西女篮大部分球员在赛前出现了食物中毒的症状这也影响了她们的整体状态辽宁与山西的比赛原计划在本周二进行但是在赛前出现了突发状况山西女篮大部分成员出现了集体食物中毒的症状除了外援摩尔以及马良周君珊吴迪之外其他队员均出现不同程度的呕吐以及腹泻等症状并前往医院进行治疗昨天沈阳晚报沈阳网记者从辽宁省篮协一位官员那里了解到这次出现食物中毒症状的源头并不是在辽宁这边而是她们之前在宁波时下榻的酒店,食物中毒
河南叶县廉村小学人中毒续校长被停职年月日本网最新消息叶县廉村镇实验学校学生全部返校恢复上课校长停职检查公安机关已经介入调查下午时分叶县当地政府部门给本网发来情况通报称月日上午时叶县廉村镇实验学校几名学生出现恶心上腹部疼痛等类似食物中毒反应经县派专家组诊断查明这几名学生系食用不洁食物引起的胃肠道反应另有部分学生属心因性发病月日有人到医院就诊其中人有轻微反应截止月日时专家组对廉村镇实验学校的相关学生进行了统一体检学生身体健康全部返校该校已恢复正常上课学校秩序井然事情发生后平顶山市叶县党委政府高度重视立即成立了医疗救治事件调查综合协调社会稳定工作小组奔赴廉村镇开展工作公安机关也已介入调查,食物中毒
大马囚犯食物中毒年月日来源云南信息报马来西亚槟城监狱超过名囚犯上周五吃了狱方食物后腹泻不止成为马来西亚有史以来最多人集体食物中毒的个案马国卫生部表示截至昨天仍有人尚未痊愈卫生部主管公共卫生的副总监鲁门昨天在声明中说上周五发生在槟城监狱的集体食物中毒事件共造成名囚犯腹泻他表示截至前天上午时其中名病患已经痊愈不过仍有人轻微腹泻他说这所监狱共有名囚犯当局调查发现事发当天上午狱方提供大宝森节特餐辣椒鸡饭出现问题当天的食物是由四名厨师和名囚犯负责他说厨具及食物样本都已送化验结果最快五天后出炉他已下令监狱全面消毒,食物中毒
急祖孙俩食物中毒快警车引领开辟生命通道文章来源长城网长城网衡水月日电王其壮王永宏扈炜月日下午一点半左右衡水交警直属一大队邓庄中队班长张春生带领民警正在大广高速滏阳出口执行安保任务突然一辆黑色轿车紧急刹车停在身边一名中年男子跑过来拉住张春生的手大声喊道民警同志求你们帮帮我男子告诉他母亲和孩子中毒昏迷了张春生看到车上老人和孩子昏迷不醒特别是孩子脸苍白眼紧闭口发紫张春生果断安排用警车开道去医院为生命争分夺秒通往医院的路要经过国道衡德路省道特别是市区里的交通岗张春生知道多抢一秒就等于给中毒的祖孙俩多一分生还的希望他一面向领导汇报一面用对讲机和沿途各岗联系请求提前疏通道路为患者开辟绿色通道最终使原本半个小时的路程缩短成不到分钟患者顺利到达了哈励逊国际和平医院然而对症下药必须对呕吐物进行化验张春生再次发动警车带着这一家人又赶到了衡水市毒物检测中心通过检测得知他们为硝中毒知道中毒原因后医院立即进行治疗半个小时后祖孙俩相继脱离生命危险医生告诉中年男子感谢人民交警吧如果再晚来几分钟孩子的命有可能就保不住了中年男子一听泪如泉涌双膝跪在两位交警面前说衡水交警可救了母亲和儿子两条命啊把张春生和同事弄了个不知所措忙把中年男子拉起身来说别这样这是我们应该做的老人孩子都没事我们非常高兴,食物中毒
黑龙江鸡西市多名小学生疑似食物中毒年月日新华网哈尔滨月日电记者王春雨曹霁阳熊琳记者从黑龙江省鸡西市教育局了解到截至日上午鸡西市所小学共有名学生因出现呕吐腹泻等疑似食物中毒症状去医院就诊目前情况稳定无住院病例据了解这名学生都是在食用了一家配餐公司供应的盒饭后于日下午陆续出现轻微呕吐或腹泻等症状经过医院诊治后现已经全部返回家中事件发生后鸡西市卫生行政部门立即采取紧急措施在第一时间内成立了医疗救治组卫生监督组以及流行病学调查组对患者进行紧急救治对企业进行卫生监督并对患者的呕吐物进行化验同时要求各医疗机构发现前来就诊的患者立即进行救治并及时报告目前出现问题的送餐企业已经停业整顿具体发病原因正在调查中,食物中毒
江苏丹阳近百学生食物中毒警方展开调查年月日年月日上午江苏镇江丹阳市皇塘镇吴塘初级中学发生学生集体食物中毒事件近百名学生因为吃了学校食堂的早餐后恶心呕吐其中名严重者甚至抽搐昏迷据了解吴塘中学今年将初中部和高中部分开发生此次中毒事件的是吴塘初级中学该校共有个班级多名学生其中寄宿生有多人当日上午寄宿生们和往常一样到学校食堂就餐食堂提供的早餐有稀饭包子馒头月饼榨菜学生们吃完了早餐上早读课时陆续出现了脸色苍白肚子疼痛恶心呕吐等症状学校老师见状赶紧将他们送到了附近的皇塘卫生院治疗中毒学生越来越多到时分左右已有近百名学生被送到医院急救其中有三女一男由于抽搐时间过长已昏迷被急送丹阳人民医院抢救据吴塘初级中学办公室主任江涛介绍据统计有近百名学生中毒了学校一天都没有上课该事件具体原因还在调查当中警方已经将早餐的食物取样进行化验学校食堂是承包出去的承包人已被警方带走,食物中毒
印度发生假酒集体中毒事件人亡人送医治疗年月日来源中国新闻网中新网月日电据外媒日报道印度警方说近日印度北部发生假酒集体中毒事件目前至少人因饮用含有毒物质的自酿酒丧生另有人感到不适被送医据报道印度一名警官说这起事件发生在周四日地点在北方邦阿桑加尔地区一处山村数十村民在饮用一处商店买来的自酿酒后感到身体不适被送往当地医院接受治疗截止目前已有人不治身亡死者大多数是劳工目前还有人在饮用毒酒后在医院内接受治疗当局针对此事展开调查并将名政府官员和名警察暂时停职分析称印度近年来假酒中毒事件频发为了增加酒的烈度没有取得酿酒执照的非法商家在酒中添加化学物质往往损害人的健康严重时可致人死亡,食物中毒
陕西丹凤名中学生食用生豆角中毒年月日西安晚报洛信息月日中午丹凤县武关中学发生食物中毒事件名学生用餐后感觉身体不适其中一半学生出现呕吐症状据了解当天恰逢中秋节武关中学学生食堂为改善伙食午餐向学生提供炒豆角和土豆炒肉片主食是米饭学生食用后有人感觉身体不适其中人出现呕吐症状校领导见状立即决定将呕吐学生送往县医院治疗其余学生则被送往镇卫生院观察丹凤县委县政府主要领导闻讯后赶往医院看望并紧急召集卫生药监教育公安等部门全力做好对中毒学生的抢救和中毒原因的调查经调查和化验初步确定为豆角未炒熟引发食物中毒记者发稿时获悉中毒学生昨日下午已陆续出院返回校园病情基本得到控制,食物中毒
台中名学生疑似午餐后食物中毒紧急送医来源东南网东南网月日讯据台湾媒体报道台中市梧栖中学名学生昨天吃完午餐下午时许陆续出现腹痛少部分学生甚至发烧紧急送童综合医院急诊治疗已陆续出院梧栖中学教务主任表示学生吃完午餐后就反映肚子感觉怪怪的陆续出现恶心腹痛及发烧怀疑是食物中毒也不排除可能是感冒引起已抽血检验台中卫生局食品药物管理科长邱惠慈指出卫生局接获通报后已派人到梧栖中学采样并要求供应营养午餐的餐盒厂立即停工卫生局指出梧栖中学学生昨天中午吃了沙茶拌面肉排菜头豆轮酱香肉丸蔬菜及冬菜粉丝汤,食物中毒
大理州巍山县处置一起食物中毒事件年月日巍山县大仓镇甸中村委会一村民家中因办丧事酬客引发一起较大食物中毒事件有人中毒巍山县委政府及相关部门高度重视在大理州疾病预防控制中心专家及巍山县疾病预防控制中心相关工作人员的共同努力下经过大量的流行病学调查和实验室检查认定此次事件为沙门氏菌引起的细菌性食物中毒事件经对症支持治疗名中毒者己于月日全部治愈愈后情况良好在现场处置的同时疾控工作人员向村民们讲解了预防食物中毒的措施并且通过电视等媒体广泛宣传了预防食物中毒和肠道传染病发生的知识提高了群众注重食品卫生的意识,食物中毒
澳门人食物中毒与进食问题生蚝有关年月日新华网月日信息记者张家伟澳门特区政府卫生局疾病预防及控制中心日表示目前累计有人在本地自助餐厅进食后出现食物中毒症状其中大部分与进食问题生蚝有关卫生局最早在日公布说有名来自三个群体的港澳人士月日至日期间在澳门金沙酒店用餐后出现不适患者陆续出现发热呕吐和腹泻等类诺沃克样病毒感染的症状初步调查显示上述情况可能和进食生蚝有关,食物中毒
河南卢氏县婚宴致人食物中毒年月日中新网信息月日中午百余名东街村村民参加婚宴后出现恶心呕吐和头晕等不适症状后被诊治为轻微食物中毒多名轻微食物中毒者在河南卢氏人民医院内科病房接受诊治截止月日早时到医院接受检查的达人留门诊观察的名村民已有人解除肠胃不适症状人继续留门诊观察无生命危险当日参加婚宴的村民有人涉及个乡镇事件发生后卢氏县已组织卫生工商食监质监动检和公安等部门对该县食品经营单位进行一次拉网式检查开展食品安全专项治理行动经三门峡市和卢氏县警方调查初步排除人为投毒事件目前事件原因在进一步调查中村民情绪稳定,食物中毒
云南丘北一幼儿园学生疑似食物中毒长江商报消息两名女孩经抢救无效死亡来自西陆军事新华社电记者从云南省文山壮族苗族自治州丘北县委宣传部获悉日丘北县双龙营镇平龙村佳佳幼儿园名学生疑似食物中毒其中情况较为严重者人目前人抢救无效死亡其余人正在全力救治中中毒原因正在进一步调查中,食物中毒
北京余工人食用扁豆后集体呕吐年月日京华时报月日信息记者赵晓路昨天上午北京市海淀区人大附中内一工地部分工人在食用扁豆后先后出现呕吐腹痛头晕等症状疑似食物中毒多名工人被分别送往海淀医院和四季青医院就诊目前海淀区卫生局正在就此事进行调查当天下午附近的海淀医院收治了该工地名工人另有名工人被送往四季青医院海淀医院医生表示从病人症状看疑似食物中毒下午点海淀区卫生局的工作人员赶到海淀医院了解情况一名江苏籍的工人接受询问时说当天上午点左右他们在工地吃饭菜是扁豆和白菜有些扁豆发脆饭后不久他就出现头晕恶心等症状接连呕吐两次而且腹部疼痛在医院看护的民警说该工地共有多名工人午饭后不久多名工人出现呕吐症状下午点左右又有部分工人出现呕吐等情况据介绍工人们的病情都已得到基本控制不太严重目前海淀区卫生局正在就此事进行调查鉴于短期内连续发生扁豆食物中毒海淀区卫生局已向社会发出紧急预警建议集体食堂尽量避免食用东北油豆并将扁豆烹熟后食用,食物中毒
